name,lat,lon,pop2023
Henry,41.11723286578644,-89.35690817839222,2312.0
Seneca,41.32211250948415,-88.58768597686226,2311.0
Farmington,40.697003914888725,-90.0024346224485,2303.0
Thornton,41.5710578239687,-87.61872424716314,2273.0
Polo,41.984800412749145,-89.58041388739152,2252.0
Arthur,39.71444700374826,-88.46958219708212,2251.0
Wayne,41.94943013104696,-88.25847283682602,2246.0
Tremont,40.52504782538944,-89.48906972008851,2243.0
Amboy,41.72817242921893,-89.36819889564148,2236.0
White Hall,39.43877055088171,-90.40193682061543,2201.0
Elwood,41.4117728478288,-88.13458091502106,2199.0
Petersburg,40.014275799964004,-89.84524161420495,2197.0
Altamont,39.055963738850835,-88.74774611176397,2188.0
Fairmont City,38.65044965092619,-90.10230805337332,2174.0
Brighton,39.04050830490545,-90.1408923877347,2166.0
Richmond,42.463983792609106,-88.30939552411297,2114.0
Nokomis,39.300307649725085,-89.28511933822233,2091.0
Lexington,40.64702697239589,-88.78415590400334,2074.0
Oakwood Hills,42.24776549529959,-88.24011628417763,2053.0
Cambridge,41.29835283821722,-90.19070789374017,2047.0
Pecatonica,42.30861376773448,-89.35768090283918,2042.0
Mount Sterling,39.98538310548501,-90.764080986337,2016.0
Elmwood,40.78034173384076,-89.96605148500905,2008.0
Fisher,40.315675487299565,-88.35026168209171,2001.0
Mason City,40.202214714752145,-89.69718535320196,1981.0
Rockdale,41.50483728527744,-88.1248692213431,1972.0
Hinckley,41.771403549933375,-88.63982397973496,1971.0
Lewistown,40.39682659531633,-90.15545107408255,1964.0
Mount Olive,39.07266657767426,-89.72772026777675,1961.0
Prairie Grove,42.27683161616185,-88.26880050468294,1947.0
Roanoke,40.796876237778186,-89.2022999703778,1934.0
Catlin,40.0675413709471,-87.7079194325825,1924.0
Athens,39.96190257912375,-89.72163148627045,1907.0
Prophetstown,41.67021833839381,-89.93487360625745,1904.0
Minonk,40.91038450746375,-89.03814451828104,1902.0
Steeleville,38.00849227253258,-89.66246550234354,1890.0
Merrionette Park,41.68117628854271,-87.70119754165552,1886.0
New Athens,38.31877855667633,-89.87426982107232,1873.0
Albion,38.37660821788912,-88.05800854491108,1871.0
Lacon,41.02275596575897,-89.4061383370803,1859.0
Sesser,38.09055497349203,-89.0510290405745,1857.0
South Roxana,38.81188623665047,-90.06119886093944,1854.0
Mackinaw,40.53421191991898,-89.35484324965142,1845.0
Bellevue,40.68771365309673,-89.6731998949118,1839.0
Farmer City,40.24794684020416,-88.64232070869633,1811.0
Carbon Cliff,41.49808168950408,-90.39167900195152,1792.0
Cambria,37.77928568805259,-89.11901112112339,1769.0
Somonauk,41.64199602698915,-88.67314862039257,1760.0
